Id;Label
boiler;truth;9
stuff;time;9
sentiments;time;9
Kurtz;stuff;9
strength;voice;9
course;strength;9
strength;things;9
Kurtz;belief;9
boiler;sentiments;9
Kurtz;specimen;9
Kurtz;bone;9
man;pages;9
life;thing;9
power;way;9
power;silence;9
middle;station;9
ball;kind;9
kind;savage;9
feet;kind;9
fog;pilgrims;9
eyes;fog;9
man;point;9
fog;hunger;9
ripple;river;9
course;hunger;9
course;restraint;9
honour;time;9
soul;time;9
fear;head;9
hunger;kind;9
soul;strength;9
something;soul;9
man;restraint;9
pilot-house;time;9
head;pilot-house;9
face;snag;9
snag;wheel;9
arrows;shutter;9
feet;helmsman;9
feet;wheel;9
feet;opening;9
eyes;wheel;9
man;pilot-house;9
Mr.;light;9
Kurtz;butcher;9
kind;policeman;9
Absurd;voice;9
Absurd;voices;9
kind;memory;9
Mr.;expectation;9
Mr.;report;9
Mr.;nature;9
Mr.;hints;9
Mr.;phrases;9
Mr.;sky;9
Kurtz;trifle;9
Kurtz;Nowhere;9
Kurtz;partnership;9
ivory;soul;9
devil;soul;9
ivory;power;9
ivory;phrases;9
hand;ivory;9
power;strength;9
back;fool;9
earth;power;9
earth;words;9
life;place;9
eloquence;power;9
days;knowledge;9
days;glass;9
Mr.;villages;9
glass;villages;9
Mr.;food;9
Mr.;stakes;9
day;house;9
knowledge;nothing;9
glass;river;9
Kurtz;justice;9
arm;stretcher;9
Kurtz;reputation;9
desire;knowledge;9
nothing;victory;9
knowledge;party;9
death;sorrow;9
earth;sky;8
back;nothing;8
Marlow;nothing;8
day;right;8
nothing;reason;8
man;reach;8
night;reach;8
day;rest;8
ages;night;8
banks;man;8
ends;men;8
light;men;8
man;ships;8
man;sea;8
Thames;men;8
men;names;8
fire;men;8
mystery;sea;8
meaning;sea;8
darkness;silence;8
end;silence;8
darkness;“I;8
nothing;“I;8
bush;“I;8
nothing;times;8
river;sky;8
death;river;8
chance;river;8
flash;kind;8
death;yesterday;8
kind;lot;8
bush;lot;8
men;world;8
colour;men;8
men;ship;8
bush;men;8
life;world;8
kind;round;8
man;stores;8
doubt;man;8
chance;nothing;8
air;bush;8
doubt;time;8
afterwards;time;8
chance;time;8
time;woods;8
idea;“Mind;8
hand;men;8
hand;idea;8
efficiency;idea;8
bit;night;8
river;thoughts;8
place;point;8
light;place;8
light;point;8
point;way;8
work;“I;8
body;time;8
body;place;8
country;place;8
lot;place;8
darkness;head;8
idea;rest;8
country;lot;8
anything;“I;8
end;things;8
soul;way;8
men;road;8
anything;men;8
anything;fellow;8
nothing;soul;8
man;women;8
influence;man;8
people;“I;8
Fresleven;appointment;8
Fresleven;course;8
course;name;8
bush;course;8
man;news;8
natives;time;8
Fresleven;months;8
months;stick;8
months;people;8
men;months;8
Fresleven;village;8
Fresleven;cause;8
Fresleven;people;8
Fresleven;man;8
men;name;8
nobody;time;8
hand;way;8
men;people;8
askew;man;8
grass;men;8
eyes;silence;8
end;eyes;8
eyes;work;8
eyes;lot;8
name;river;8
man;middle;8
man;walls;8
end;head;8
glance;something;8
feeling;something;8
head;look;8
air;house;8
individuals;man;8
man;sun;8
everything;fool;8
days;thing;8
people;thing;8
piece;thing;8
room;time;8
course;lot;8
anything;world;8
thing;world;8
feeling;men;8
moment;thing;8
men;part;8
air;steamer;8
something;steamer;8
steamer;water;8
coast;day;8
coast;front;8
coast;something;8
board;coast;8
air;things;8
making;time;8
edge;nothing;8
sea;surf;8
clerks;surf;8
contact;surf;8
guns;surf;8
sight;surf;8
care;wilderness;8
care;earth;8
point;something;8
truth;water;8
nothing;truth;8
things;water;8
sense;voice;8
bush;sight;8
man;passage;8
day;hair;8
day;road;8
lot;things;8
back;“I;8
back;things;8
back;face;8
air;anything;8
face;thing;8
face;things;8
anything;people;8
anything;face;8
men;path;8
men;work;8
man;path;8
earth;eyes;8
heads;time;8
rags;time;8
nostrils;time;8
matter;time;8
kind;part;8
man;nostrils;8
devil;hill;8
devil;land;8
devil;miles;8
men;miles;8
desire;something;8
something;trees;8
glance;nothing;8
food;man;8
eyes;trees;8
eyes;hand;8
eyes;movement;8
bit;face;8
hand;kind;8
man;shade;8
hat;man;8
expression;station;8
name;station;8
station;years;8
fellow;something;8
lips;man;8
something;years;8
station;stream;8
heads;ivory;8
agent;station;8
man;shutter;8
agent;man;8
Kurtz;murmur;8
eyes;side;8
moment;voice;8
day;moment;8
day;eyes;8
deck;man;8
head;somebody;8
Europe;head;8
Mr.;savages;8
death;eyes;8
Mr.;deck;8
feet;noise;8
grass;paths;8
grass;grass;8
grass;solitude;8
grass;loads;8
carrier;grass;8
grass;night;8
grass;miles;8
man;solitude;8
place;solitude;8
devil;solitude;8
sound;time;8
miles;road;8
manager;road;8
pole;villages;8
men;villages;8
end;something;8
hands;something;8
night;walls;8
day;manager;8
miles;rest;8
side;water;8
morning;night;8
night;shadow;8
night;place;8
manager;night;8
men;sound;8
country;course;8
evening;man;8
agitation;man;8
miles;water;8
eyes;miles;8
shadow;water;8
head;pole;8
course;end;8
course;place;8
bush;pole;8
eyes;sight;8
eyes;place;8
bush;hands;8
manager;moment;8
voice;words;8
round;voice;8
eyes;years;8
rest;smile;8
smile;something;8
seal;smile;8
smile;uneasiness;8
smile;things;8
men;smile;8
nothing;seal;8
things;words;8
place;words;8
nothing;uneasiness;8
power;station;8
house;station;8
coast;station;8
door;house;8
house;men;8
Mr.;stick;8
Kurtz;situation;8
Mr.;chief;8
Company;Mr.;8
Mr.;hut;8
Kurtz;deal;8
Kurtz;affair;8
feet;months;8
back;pilgrims;8
air;hands;8
ivory;pilgrims;8
pilgrims;“I;8
name;thing;8
side;way;8
making;way;8
Europe;way;8
horse;way;8
halter;way;8
anything;days;8
anything;bit;8
Kurtz;sound;8
Kurtz;year;8
time;words;8
course;words;8
Europe;manager;8
bricks;man;8
man;year;8
Europe;station;8
time;year;8
nothing;word;8
eyes;fact;8
Mr.;post;8
Kurtz;years;8
life;manager;8
Kurtz;sticks;8
heart;silence;8
heart;life;8
hand;life;8
man;shoulders;8
Mars;man;8
Kurtz;smell;8
Kurtz;Mars;8
Kurtz;absurdity;8
Kurtz;revolt;8
steamer;thing;8
river;wall;8
mud;way;8
mud;something;8
mud;rest;8
stillness;world;8
forest;thing;8
forest;way;8
idea;ivory;8
dream;ivory;8
ivory;surprise;8
Mr.;lie;8
Mr.;notion;8
rest;way;8
anything;fool;8
station;steamboat;8
confidence;man;8
Kurtz;genius;8
Kurtz;cotton;8
week;work;8
man;quantity;8
hippo;man;8
life;rivets;8
Mr.;chance;8
Kurtz;nights;8
board;work;8
night;station;8
chance;days;8
friend;work;8
chance;work;8
deck;pilgrims;8
deck;steamboat;8
care;station;8
bush;pilgrims;8
aspect;head;8
back;silence;8
pilgrims;voice;8
life;voice;8
tone;voice;8
doorway;head;8
bank;silence;8
doorway;man;8
manager;tone;8
life;reason;8
reason;river;8
day;heads;8
capacity;kind;8
head;uncle;8
river;sort;8
kind;note;8
Kurtz;lots;8
district;time;8
ivory;position;8
charm;ivory;8
heart;ivory;8
glimpse;man;8
ground;man;8
figures;man;8
man;patience;8
Kurtz;dugout;8
Kurtz;motive;8
miles;station;8
face;station;8
dugout;manager;8
care;river;8
heart;river;8
manager;motive;8
face;heart;8
face;feet;8
depths;manager;8
delays;manager;8
care;manager;8
anything;head;8
head;heart;8
river;trees;8
stream;trees;8
silence;trees;8
heart;trees;8
air;stream;8
silence;things;8
air;heart;8
past;time;8
men;price;8
Kurtz;matter;8
business;feet;8
cannibals;men;8
place;wilderness;8
beetle;men;8
bank;trees;8
bank;something;8
aspect;ivory;8
ivory;sign;8
feet;stern-wheel;8
heads;something;8
devil;earth;8
fear;thing;8
man;steering;8
anything;knowledge;8
course;fear;8
belief;time;8
feet;shore;8
devil;strength;8
Kurtz;teeth;8
book;hut;8
Kurtz;door;8
Kurtz;glance;8
back;place;8
man;posts;8
Towser;book;8
book;years;8
book;chains;8
back;eyes;8
Kurtz;action;8
miles;sun;8
Kurtz;wood;8
Kurtz;middle;8
Kurtz;cry;8
morning;sun;8
reach;sun;8
sides;sun;8
living;sun;8
sun;trees;8
shutter;sun;8
cry;sun;8
ears;sun;8
night;sides;8
kind;months;8
chain;fog;8
hands;shutter;8
eyes;reason;8
eyes;ripple;8
course;phrases;8
course;reason;8
course;fact;8
phrases;time;8
phrases;wilderness;8
hair;strength;8
time;wire;8
fever;time;8
Restraint;time;8
restraint;time;8
superstition;time;8
people;villages;8
reason;restraint;8
fact;kind;8
ivory;tone;8
helmsman;shutter;8
mouth;time;8
arms;time;8
head;woods;8
back;snag;8
bush;pilot-house;8
feet;woods;8
mouth;shutter;8
ripple;shutter;8
arrows;eyes;8
helmsman;man;8
man;wheel;8
Mr.;whites;8
Mr.;sense;8
Kurtz;ghost;8
Did;time;8
Kurtz;women;8
power;world;8
body;soul;8
body;earth;8
body;power;8
Mr.;hair;8
Mr.;ground;8
Mr.;favour;8
Mr.;burst;8
Mr.;warning;8
Mr.;midnight;8
Mr.;right;8
Mr.;honour;8
Mr.;look;8
Kurtz;ah;8
Kurtz;lo;8
Kurtz;veins;8
Kurtz;flesh;8
Kurtz;initiation;8
Kurtz;favourite;8
Heaps;Kurtz;8
Kurtz;shanty;8
Kurtz;tusk;8
Kurtz;niggers;8
Kurtz;tusks;8
Kurtz;peal;8
Kurtz;laughter;8
Kurtz;stars;8
Kurtz;places;8
Kurtz;reflection;8
Kurtz;seat;8
Kurtz;devils;8
Kurtz;pavement;8
Kurtz;neighbours;8
Kurtz;terror;8
Kurtz;scandal;8
Kurtz;gallows;8
Kurtz;asylums;8
Kurtz;neighbour;8
Kurtz;innate;8
Kurtz;faithfulness;8
Kurtz;bargain;8
Kurtz;gain;8
Kurtz;smells;8
Kurtz;digging;8
Kurtz;holes;8
Kurtz;Mind;8
Kurtz;wraith;8
England;Kurtz;8
Kurtz;father;8
International;Kurtz;8
Kurtz;Society;8
Kurtz;Suppression;8
Kurtz;nerves;8
Kurtz;dances;8
Kurtz;rites;8
Kurtz;opening;8
Kurtz;paragraph;8
Kurtz;strikes;8
Kurtz;argument;8
Kurtz;development;8
Kurtz;deity;8
Kurtz;exercise;8
Kurtz;peroration;8
Immensity;Kurtz;8
Benevolence;Kurtz;8
Kurtz;tingle;8
Kurtz;enthusiasm;8
Kurtz;page;8
Kurtz;exposition;8
Kurtz;sentiment;8
my;Kurtz;8
Kurtz;pamphlet;8
Kurtz;besides;8
Ive;Kurtz;8
Kurtz;enough;8
Kurtz;dust-bin;8
Kurtz;sweepings;8
Kurtz;cats;8
Kurtz;civilization;8
Kurtz;witch-dance;8
Kurtz;misgivings;8
Kurtz;regret;8
Kurtz;grain;8
Kurtz;sand;8
Kurtz;Sahara;8
Kurtz;instrument;8
Kurtz;deficiencies;8
Kurtz;bond;8
Kurtz;profundity;8
Kurtz;claim;8
Intended;kind;8
Intended;fool;8
Intended;power;8
fool;wilderness;8
power;wilderness;8
eloquence;wilderness;8
memory;wilderness;8
ball;fool;8
ball;power;8
soul;terror;8
back;soul;8
sense;soul;8
expectation;ivory;8
ivory;nature;8
hints;ivory;8
ivory;sky;8
ivory;part;8
river;words;8
kind;powers;8
fool;powers;8
power;powers;8
darkness;fool;8
feet;power;8
kind;solitude;8
kind;sights;8
eloquence;kind;8
information;kind;8
kind;souls;8
fool;policeman;8
policeman;power;8
faith;man;8
fool;solitude;8
power;solitude;8
eloquence;things;8
fool;sights;8
fool;sounds;8
fool;making;8
eloquence;fool;8
fool;information;8
fool;point;8
fool;words;8
care;fool;8
fool;memory;8
fool;souls;8
power;sights;8
power;sounds;8
sounds;words;8
back;power;8
making;power;8
information;power;8
point;power;8
care;power;8
memory;power;8
power;souls;8
grass;house;8
Kurtz;hour;8
Ah;Kurtz;8
Kurtz;cartridges;8
Kurtz;hint;8
Kurtz;hill;8
Kurtz;woods;8
course;lake;8
lake;lot;8
country;lake;8
lake;tribe;8
lake;life;8
lake;nothing;8
lake;way;8
chance;lake;8
lake;people;8
Russian;lake;8
lake;movement;8
head;lake;8
lake;post;8
lake;pole;8
ivory;woods;8
door;ivory;8
Russian;time;8
life;people;8
knowledge;life;8
glass;head;8
I;heads;8
details;man;8
heads;savage;8
heads;rebels;8
man;rebels;8
abilities;man;8
man;stretcher;8
crowd;stretcher;8
Kurtz;atmosphere;8
Kurtz;profession;8
soul;spell;8
Kurtz;greyness;8
Kurtz;wisdom;8
Kurtz;extremity;8
contempt;man;8
man;streets;8
bearing;man;8
man;papers;8
cousin;man;8
journalist;man;8
gloom;river;7
hands;others;7
day;others;7
deck;water;7
complexion;nothing;7
aspect;way;7
day;hands;7
hands;light;7
board;way;7
reaches;way;7
day;words;7
day;sun;7
men;touch;7
men;profound;7
reach;river;7
river;trade;7
day;reach;7
day;day;7
ages;earth;7
banks;men;7
earth;light;7
earth;memories;7
man;memories;7
man;spirit;7
greatness;man;7
men;phrase;7
night;reaches;7
home;men;7
men;trade;7
night;ships;7
ships;time;7
names;sea;7
land;sea;7
man;past;7
man;sense;7
life;life;7
nothing;ship;7
country;work;7
lot;silence;7
bush;silence;7
river;trouble;7
men;trouble;7
bush;trouble;7
day;“I;7
lot;“I;7
day;kind;7
bush;day;7
flash;man;7
earth;forest;7
darkness;death;7
charge;men;7
lot;men;7
lot;wilderness;7
afterwards;men;7
men;woods;7
men;round;7
air;world;7
colour;water;7
kind;life;7
stores;time;7
fog;man;7
water;wilderness;7
water;water;7
air;woods;7
air;round;7
air;forest;7
round;time;7
midst;time;7
forest;life;7
arm;thing;7
arm;idea;7
earth;hand;7
earth;strength;7
something;strength;7
darkness;thing;7
back;darkness;7
pretence;something;7
end;night;7
point;“I;7
finger;time;7
boy;time;7
darkness;rest;7
mighty;river;7
map;river;7
body;river;7
river;tail;7
map;snake;7
body;head;7
head;rest;7
head;land;7
head;idea;7
country;kind;7
fellow;“I;7
mind;things;7
steamboat;things;7
way;women;7
fellow;river;7
anything;notion;7
aunt;man;7
river;soul;7
chance;course;7
course;hand;7
course;steamer;7
course;trouble;7
Company;people;7
news;time;7
chance;way;7
body;way;7
fellow;name;7
chief;time;7
man;village;7
legs;time;7
crowd;time;7
nigger;way;7
steamer;way;7
bush;way;7
man;nigger;7
crowd;man;7
people;trouble;7
man;ribs;7
man;shadow;7
eyes;grass;7
end;grass;7
grass;lot;7
grass;head;7
grass;hands;7
door;eyes;7
expression;eyes;7
walls;way;7
river;word;7
hands;word;7
end;feet;7
look;something;7
head;room;7
eyes;room;7
eyes;look;7
house;part;7
business;fool;7
house;surprise;7
doctor;science;7
fool;something;7
something;tone;7
man;note;7
country;feet;7
changes;science;7
days;lot;7
feet;room;7
course;light;7
day;people;7
lot;people;7
lot;something;7
fact;thing;7
voice;“I;7
coast;steamer;7
steamer;wilderness;7
earth;steamer;7
purpose;something;7
coast;savage;7
air;coast;7
coast;one;7
coast;point;7
coast;voice;7
coast;heard;7
coast;meaning;7
coast;reality;7
coast;energy;7
coast;movement;7
coast;comfort;7
coast;world;7
coast;sense;7
savage;something;7
air;aspect;7
air;bodies;7
making;something;7
making;world;7
aspect;earth;7
voice;wilderness;7
care;men;7
care;things;7
care;something;7
fellows;men;7
bodies;men;7
men;sight;7
point;time;7
point;world;7
point;sense;7
things;truth;7
meaning;truth;7
reason;something;7
bush;something;7
sight;something;7
meaning;time;7
bodies;time;7
mouth;river;7
chaps;man;7
hair;head;7
head;people;7
chaps;kind;7
country;day;7
others;river;7
station;times;7
boiler;thing;7
air;back;7
anything;back;7
air;face;7
limbs;men;7
chain;men;7
men;war;7
man;report;7
man;matter;7
man;prudence;7
man;trust;7
devil;life;7
life;sunshine;7
life;months;7
devil;stars;7
devil;devils;7
devil;moment;7
devil;warning;7
miles;months;7
moment;“I;7
stillness;trees;7
breath;moment;7
feet;trees;7
place;trees;7
boy;nothing;7
neck;nothing;7
eyes;eyes;7
depths;eyes;7
boy;man;7
others;time;7
shade;station;7
hand;moment;7
shook;time;7
appearance;station;7
land;station;7
expression;moment;7
expression;something;7
appearance;time;7
darkness;feet;7
Mr;Mr.;7
Kurtz;charge;7
information;man;7
feet;moment;7
head;sounds;7
Mr.;ours;7
man;“No;7
grass;villages;7
grass;something;7
heat;man;7
lot;villages;7
lot;pole;7
man;niggers;7
road;water;7
country;villages;7
chap;day;7
night;pair;7
eyes;pair;7
body;feet;7
feet;miles;7
feet;pole;7
end;rest;7
rest;steamer;7
night;side;7
course;side;7
men;side;7
silence;steamer;7
chap;night;7
front;night;7
drums;man;7
man;money;7
man;rows;7
horrors;man;7
gap;man;7
body;devil;7
head;miles;7
miles;others;7
hands;miles;7
pole;water;7
head;purpose;7
head;sight;7
river;sight;7
glance;manager;7
hands;place;7
bank;“I;7
manager;months;7
bank;bottom;7
bank;station;7
manager;trader;7
manager;power;7
boy;manager;7
idea;voice;7
station;voice;7
power;voice;7
place;voice;7
eyes;smile;7
intention;nothing;7
intention;man;7
expression;nothing;7
house;something;7
smile;smile;7
darkness;words;7
men;words;7
difference;nothing;7
nothing;talk;7
door;nothing;7
conviction;nothing;7
negro;nothing;7
house;idea;7
coast;genius;7
power;thing;7
talk;thing;7
delays;station;7
Kurtz;attention;7
man;rumours;7
Mr.;heard;7
Mr.;start;7
Hang;Kurtz;7
Kurtz;chair;7
Kurtz;accident;7
Kurtz;clay;7
affair;Kurtz;7
importance;time;7
hands;station;7
invasion;station;7
pilgrims;word;7
anything;pilgrims;7
anything;wilderness;7
months;things;7
arms;river;7
ivory;“I;7
everything;manager;7
anything;everything;7
everything;station;7
everything;ivory;7
everything;world;7
Kurtz;fire;7
shade;way;7
bit;days;7
days;men;7
days;side;7
bit;fellow;7
back;side;7
back;course;7
anything;name;7
ivory;name;7
business;manager;7
bricks;manager;7
anything;kind;7
account;man;7
ivory;side;7
side;world;7
talk;work;7
bricks;station;7
horse;time;7
business;something;7
Europe;something;7
Europe;ivory;7
pilgrims;work;7
pilgrims;world;7
course;nothing;7
fellow;head;7
face;fellow;7
eyes;people;7
Kurtz;while;7
Kurtz;science;7
Mr.;progress;7
Mr.;guidance;7
Mr.;sympathies;7
Kurtz;aunt;7
man;moon;7
future;man;7
man;reality;7
man;sir;7
Mr.;future;7
Kurtz;agitation;7
mystery;pilgrims;7
hands;heart;7
Mr.;sticks;7
Kurtz;fence;7
Mr.;land;7
life;reality;7
Mr.;hurt;7
Kurtz;shoulders;7
Kurtz;patches;7
Jove;river;7
mud;stillness;7
mud;wall;7
lie;mud;7
fool;mud;7
mud;notion;7
dream;mud;7
Jove;Mr.;7
forest;stillness;7
pilgrims;stillness;7
dream;stillness;7
grass;ivory;7
Mr.;wall;7
death;face;7
Mr.;appeal;7
appeal;fool;7
Mr.;Well;7
Mr.;influence;7
Mr.;help;7
Well;fool;7
voice;word;7
Kurtz;”;7
nothing;week;7
Rivets;man;7
Mr.;men;7
Mr.;confidence;7
Mr.;shoulder;7
Kurtz;rivets;7
glass;way;7
confidence;manager;7
manager;trade;7
cases;rivets;7
rivets;rivets;7
coast;week;7
Kurtz;attitude;7
brutes;man;7
feet;rivets;7
Mr.;night;7
Mr.;hippo;7
Mr.;nights;7
Mr.;brutes;7
Kurtz;manner;7
board;night;7
life;night;7
day;steamboat;7
bank;work;7
hands;moment;7
feet;life;7
country;days;7
deck;“I;7
deck;kind;7
bush;deck;7
head;legs;7
mud;station;7
head;mud;7
creek;station;7
aspect;pilgrims;7
ears;man;7
aspect;life;7
ears;head;7
care;head;7
hair;life;7
back;bank;7
feet;iron;7
feet;mighty;7
bank;voice;7
forest;head;7
head;leaves;7
bank;doorway;7
bank;burst;7
pilgrims;reason;7
invasion;man;7
clothes;man;7
capacity;time;7
Kurtz;top;7
voices;year;7
sort;uncle;7
Kurtz;uncle;7
Kurtz;difficulty;7
glimpse;time;7
ground;time;7
time;twig;7
head;position;7
fellows;ivory;7
arm;ivory;7
thought;way;7
man;sake;7
leg;man;7
fellows;station;7
station;thought;7
charm;station;7
fellows;river;7
distance;river;7
thing;thought;7
patience;thing;7
course;thoughts;7
rest;wilderness;7
heart;wilderness;7
feet;wilderness;7
danger;head;7
care;darkness;7
course;thought;7
course;patience;7
arm;death;7
river;signs;7
river;teeth;7
earth;side;7
stream;water;7
silence;stillness;7
air;steamboat;7
day;stillness;7
day;heart;7
steamboat;water;7
night;stillness;7
time;”;7
heart;steamboat;7
ages;steamboat;7
man;steam-pipes;7
Kurtz;seaman;7
night;thing;7
possession;time;7
care;silence;7
blow;ivory;7
Kurtz;blow;7
night;word;7
chaps;pilgrims;7
sign;way;7
bank;place;7
heads;place;7
face;water;7
bank;earth;7
appearance;ivory;7
Kurtz;appearance;7
reaches;trees;7
eyes;stern-wheel;7
something;stream;7
course;earth;7
form;truth;7
form;time;7
devil;thing;7
man;sorrow;7
devotion;man;7
man;stuff;7
man;sheer;7
noise;water;7
mind;time;7
anything;strength;7
sorrow;time;7
hands;sorrow;7
belief;truth;7
course;fool;7
fool;fool;7
boiler;fool;7
knowledge;strength;7
piece;strength;7
course;glass;7
knowledge;things;7
Kurtz;posts;7
Kurtz;intention;7
doorway;eyes;7
book;book;7
book;eyes;7
cipher;pages;7
Towson;cipher;7
cipher;notes;7
place;world;7
flash;thing;7
moment;power;7
Kurtz;whisper;7
night;shutter;7
cry;night;7
fog;rest;7
shutter;shutter;7
pilgrims;shutter;7
chain;course;7
fog;reason;7
fog;thing;7
fog;restraint;7
fact;fog;7
eyes;trouble;7
eyes;leaves;7
course;part;7
time;whites;7
kind;whites;7
kind;look;7
kind;phrases;7
hair;things;7
attitude;time;7
quantity;time;7
case;time;7
leaves;time;7
curiosity;time;7
sombre;time;7
note;time;7
days;head;7
pilgrims;restraint;7
pilgrims;soul;7
case;soul;7
hippo;kind;7
reason;villages;7
thing;villages;7
reason;thing;7
days;reason;7
soul;thing;7
kind;stuff;7
devils;kind;7
kind;restraint;7
fear;soul;7
honour;kind;7
course;tone;7
Mr.;air;7
Mr.;appreciation;7
bush;ivory;7
Kurtz;passage;7
deck;pilot-house;7
door;roof;7
helmsman;pilot-house;7
shutter;sight;7
days;tribe;7
fool;helmsman;7
pilot-house;river;7
deck;smoke;7
arrows;head;7
